551,SAB,BAL,DOF1,90.48,90,7-Oct-14,#,Y
551,SAB,BAL,J,45.24,45,7-Oct-14,#,Y
551,SAB,BAL,OBBF,174,174,7-Oct-14,#,Y
551,SAB,BAL,OBBS,45,45,7-Oct-14,#,Y
551,SAB,BAL,OBOF,184,184,7-Oct-14,#,Y
551,SAB,BAL,YOFC,169.73,174,7-Oct-14,21-Nov-14,Y
551,SAB,BAL,YOFC,169.73,178,22-Nov-14,1-Dec-14,Y
551,SAB,BAL,YOFC,169.73,174,2-Dec-14,#,Y
551,SAB,BWI,AOF1,154.86,155,7-Oct-14,#,Y
551,SAB,BWI,BOF1,128.76,129,7-Oct-14,#,Y
551,SAB,BWI,DOF1,90.48,90,7-Oct-14,#,Y
551,SAB,BWI,J,45.24,45,7-Oct-14,#,Y
551,SAB,BWI,OBBF,174,174,7-Oct-14,#,Y
551,SAB,BWI,OBBS,45,45,7-Oct-14,#,Y
551,SAB,BWI,OBOF,184,184,7-Oct-14,#,Y
551,SAB,BWI,YOFC,169.73,174,7-Oct-14,21-Nov-14,Y
551,SAB,BWI,YOFC,169.73,178,22-Nov-14,1-Dec-14,Y
551,SAB,BWI,YOFC,169.73,174,2-Dec-14,#,Y
551,SAB,NCR,AOF1,155.75,156,7-Oct-14,#,Y
551,SAB,NCR,BOF1,129.5,130,7-Oct-14,#,Y
551,SAB,NCR,DOF1,91,91,7-Oct-14,#,Y
551,SAB,NCR,J,45.5,46,7-Oct-14,#,Y
551,SAB,NCR,OBBF,175,175,7-Oct-14,#,Y
551,SAB,NCR,OBBS,46,46,7-Oct-14,#,Y
551,SAB,NCR,OBOF,185,185,7-Oct-14,#,Y
551,SAB,NCR,YOFC,170.79,175,7-Oct-14,21-Nov-14,Y
551,SAB,NCR,YOFC,170.79,179,22-Nov-14,1-Dec-14,Y
551,SAB,NCR,YOFC,170.79,175,2-Dec-14,#,Y
551,SAB,WAS,AOF1,155.75,156,7-Oct-14,#,Y
551,SAB,WAS,BOF1,129.5,130,7-Oct-14,#,Y
